 --------------------------------------------------------------------------------------------------------------------------------------- 
|   Log file for  'avsnr'. This file is generated during first encoding session, new sessions will be appended                           |
 --------------------------------------------------------------------------------------------------------------------------------------- 
|SNR a0|SNR a1|SNR a2|SNR a3|Bit a0|Bit a1|Bit a2|Bit a3|SNR b0|SNR b1|SNR b2|SNR b3|Bit b0|Bit b1|Bit b2|Bit b3|   Mode      | Output  |
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.56| 39.08| 41.96|18198.00|41275.00|84919.00|172298.00|  DSNR mode  | 0.010 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.56| 39.08| 41.96|18198.00|41275.00|84919.00|172298.00| Percent mode|   -0.28 %|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.59| 32.49| 36.75| 41.32|144084.00|257104.00|409192.00|595365.00|  DSNR mode  | 0.050 dB|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.59| 32.49| 36.75| 41.32|144084.00|257104.00|409192.00|595365.00| Percent mode|   -0.53 %|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.84| 32.74| 37.03| 41.49|137298.00|241994.00|382128.00|550598.00|  DSNR mode  | 0.039 dB|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.84| 32.74| 37.03| 41.49|137298.00|241994.00|382128.00|550598.00| Percent mode|   -0.42 %|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.54| 33.15| 37.03| 41.32|113634.00|200954.00|326237.00|495666.00|  DSNR mode  | 0.061 dB|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.54| 33.15| 37.03| 41.32|113634.00|200954.00|326237.00|495666.00| Percent mode|   -0.74 %|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.65| 37.39| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00|  DSNR mode  | 0.037 dB|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.65| 37.39| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00| Percent mode|   -0.78 %|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.22| 34.62| 38.11| 41.76|81056.00|140058.00|227246.00|354942.00|  DSNR mode  | 0.066 dB|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.22| 34.62| 38.11| 41.76|81056.00|140058.00|227246.00|354942.00| Percent mode|   -0.91 %|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.88| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00|  DSNR mode  | 0.025 dB|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.88| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00| Percent mode|   -0.42 %|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.71| 38.89| 41.08| 43.21|13197.00|25262.00|48165.00|91880.00|  DSNR mode  | 0.015 dB|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.71| 38.89| 41.08| 43.21|13197.00|25262.00|48165.00|91880.00| Percent mode|   -0.44 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.27| 37.15| 41.32|115374.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.055 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.27| 37.15| 41.32|115374.00|201862.00|320915.00|480331.00| Percent mode|   -0.66 %|
| 35.22| 38.53| 41.70| 44.63|1465.00|2381.00|3818.00|5939.00| 35.30| 38.61| 41.75| 44.63|1468.00|2383.00|3820.00|5940.00|  DSNR mode  | 0.054 dB|
| 35.22| 38.53| 41.70| 44.63|1465.00|2381.00|3818.00|5939.00| 35.30| 38.61| 41.75| 44.63|1468.00|2383.00|3820.00|5940.00| Percent mode|   -0.81 %|
|  0.00|  0.00|  0.00|  0.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|  DSNR mode  |  -nan dB|
|  0.00|  0.00|  0.00|  0.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00|6648.00| Percent mode|    -nan %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115375.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.068 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115375.00|201862.00|320915.00|480331.00| Percent mode|   -0.81 %|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00|  DSNR mode  | 0.050 dB|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00| Percent mode|   -0.72 %|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172298.00|  DSNR mode  | 0.017 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172298.00| Percent mode|   -0.50 %|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.50| 36.76| 41.32|144085.00|257104.00|409192.00|595365.00|  DSNR mode  | 0.059 dB|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.50| 36.76| 41.32|144085.00|257104.00|409192.00|595365.00| Percent mode|   -0.63 %|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00|  DSNR mode  | 0.048 dB|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00| Percent mode|   -0.52 %|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.55| 33.17| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00|  DSNR mode  | 0.074 dB|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.55| 33.17| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00| Percent mode|   -0.90 %|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.40| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00|  DSNR mode  | 0.042 dB|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.40| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00| Percent mode|   -0.89 %|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.24| 34.64| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00|  DSNR mode  | 0.081 dB|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.24| 34.64| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00| Percent mode|   -1.11 %|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00|  DSNR mode  | 0.030 dB|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00| Percent mode|   -0.48 %|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.90| 41.09| 43.21|13198.00|25262.00|48165.00|91881.00|  DSNR mode  | 0.024 dB|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.90| 41.09| 43.21|13198.00|25262.00|48165.00|91881.00| Percent mode|   -0.70 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.28| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.062 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.28| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00| Percent mode|   -0.74 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.28| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.062 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.59| 33.28| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00| Percent mode|   -0.74 %|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.70| 36.10| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00|  DSNR mode  | 0.044 dB|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.70| 36.10| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00| Percent mode|   -0.64 %|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.56| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00|  DSNR mode  | 0.013 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.56| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00| Percent mode|   -0.40 %|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.49| 36.76| 41.32|144084.00|257104.00|409192.00|595365.00|  DSNR mode  | 0.054 dB|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.49| 36.76| 41.32|144084.00|257104.00|409192.00|595365.00| Percent mode|   -0.59 %|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00|  DSNR mode  | 0.048 dB|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00| Percent mode|   -0.52 %|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.54| 33.16| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00|  DSNR mode  | 0.068 dB|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.54| 33.16| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00| Percent mode|   -0.83 %|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.65| 37.40| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00|  DSNR mode  | 0.041 dB|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.65| 37.40| 39.90| 42.34|29904.00|51903.00|87687.00|153887.00| Percent mode|   -0.86 %|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.23| 34.63| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00|  DSNR mode  | 0.075 dB|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.23| 34.63| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00| Percent mode|   -1.03 %|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00|  DSNR mode  | 0.030 dB|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.95| 41.33|61742.00|146831.00|278094.00|443976.00| Percent mode|   -0.48 %|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.89| 41.09| 43.21|13197.00|25262.00|48165.00|91881.00|  DSNR mode  | 0.020 dB|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.89| 41.09| 43.21|13197.00|25262.00|48165.00|91881.00| Percent mode|   -0.58 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.068 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00| Percent mode|   -0.81 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.068 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115374.00|201862.00|320915.00|480331.00| Percent mode|   -0.81 %|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00|  DSNR mode  | 0.050 dB|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00| Percent mode|   -0.72 %|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00|  DSNR mode  | 0.017 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00| Percent mode|   -0.50 %|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.50| 36.77| 41.32|144085.00|257104.00|409192.00|595365.00|  DSNR mode  | 0.062 dB|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.60| 32.50| 36.77| 41.32|144085.00|257104.00|409192.00|595365.00| Percent mode|   -0.67 %|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00|  DSNR mode  | 0.048 dB|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.85| 32.75| 37.04| 41.49|137298.00|241994.00|382128.00|550598.00| Percent mode|   -0.52 %|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.55| 33.17| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00|  DSNR mode  | 0.074 dB|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.55| 33.17| 37.04| 41.32|113634.00|200954.00|326237.00|495666.00| Percent mode|   -0.90 %|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.40| 39.91| 42.34|29904.00|51903.00|87687.00|153887.00|  DSNR mode  | 0.046 dB|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.40| 39.91| 42.34|29904.00|51903.00|87687.00|153887.00| Percent mode|   -0.96 %|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.24| 34.64| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00|  DSNR mode  | 0.081 dB|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.24| 34.64| 38.12| 41.76|81056.00|140058.00|227246.00|354942.00| Percent mode|   -1.11 %|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.96| 41.33|61742.00|146831.00|278094.00|443976.00|  DSNR mode  | 0.032 dB|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.44| 32.89| 36.96| 41.33|61742.00|146831.00|278094.00|443976.00| Percent mode|   -0.54 %|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.89| 41.09| 43.21|13198.00|25262.00|48165.00|91881.00|  DSNR mode  | 0.020 dB|
| 36.68| 38.87| 41.07| 43.21|13195.00|25260.00|48163.00|91879.00| 36.72| 38.89| 41.09| 43.21|13198.00|25262.00|48165.00|91881.00| Percent mode|   -0.58 %|
| 35.22| 38.53| 41.70| 44.63|1465.00|2381.00|3818.00|5939.00| 35.30| 38.60| 41.75| 44.63|1468.00|2383.00|3820.00|5940.00|  DSNR mode  | 0.050 dB|
| 35.22| 38.53| 41.70| 44.63|1465.00|2381.00|3818.00|5939.00| 35.30| 38.60| 41.75| 44.63|1468.00|2383.00|3820.00|5940.00| Percent mode|   -0.75 %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115375.00|201862.00|320915.00|480331.00|  DSNR mode  | 0.068 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.60| 33.29| 37.16| 41.32|115375.00|201862.00|320915.00|480331.00| Percent mode|   -0.81 %|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00|  DSNR mode  | 0.050 dB|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.40| 42.73|54126.00|93321.00|149934.00|237713.00| Percent mode|   -0.72 %|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00|  DSNR mode  | 0.017 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.96|18198.00|41275.00|84919.00|172299.00| Percent mode|   -0.50 %|
|115372.00|201860.00|320913.00|480330.00|115375.00|201862.00|320915.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|  DSNR mode  |  -nan dB|
|115372.00|201860.00|320913.00|480330.00|115375.00|201862.00|320915.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00| Percent mode|    -nan %|
|115372.00|201860.00|320913.00|480330.00|115375.00|201862.00|320915.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|  DSNR mode  |  -nan dB|
|115372.00|201860.00|320913.00|480330.00|115375.00|201862.00|320915.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00|480331.00| Percent mode|    -nan %|
|1465.00|2381.00|3818.00|5939.00|1468.00|2383.00|3820.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|  DSNR mode  |  -nan dB|
|1465.00|2381.00|3818.00|5939.00|1468.00|2383.00|3820.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00|5940.00| Percent mode|    -nan %|
| 33.20|201860.00| 33.35|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|  DSNR mode  |  -nan dB|
| 33.20|201860.00| 33.35|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00|201862.00| Percent mode|    -nan %|
| 36.04|93319.00| 36.11|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|  DSNR mode  |  -nan dB|
| 36.04|93319.00| 36.11|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00|93321.00| Percent mode|    -nan %|
| 36.55|41273.00| 36.57|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|  DSNR mode  |  -nan dB|
| 36.55|41273.00| 36.57|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00|41275.00| Percent mode|    -nan %|
| 32.42|257102.00| 32.54|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|  DSNR mode  |  -nan dB|
| 32.42|257102.00| 32.54|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00|257104.00| Percent mode|    -nan %|
| 32.69|241992.00| 32.81|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|  DSNR mode  |  -nan dB|
| 32.69|241992.00| 32.81|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00|241994.00| Percent mode|    -nan %|
| 33.07|200952.00| 33.22|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|  DSNR mode  |  -nan dB|
| 33.07|200952.00| 33.22|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00|200954.00| Percent mode|    -nan %|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.63| 33.35| 37.18| 41.33|115374.00|201862.00|320915.00|480332.00|  DSNR mode  | 0.107 dB|
| 29.53| 33.20| 37.10| 41.32|115372.00|201860.00|320913.00|480330.00| 29.63| 33.35| 37.18| 41.33|115374.00|201862.00|320915.00|480332.00| Percent mode|   -1.24 %|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.41| 42.73|54126.00|93321.00|149934.00|237713.00|  DSNR mode  | 0.053 dB|
| 32.63| 36.04| 39.37| 42.73|54123.00|93319.00|149932.00|237712.00| 32.71| 36.11| 39.41| 42.73|54126.00|93321.00|149934.00|237713.00| Percent mode|   -0.77 %|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.97|18198.00|41275.00|84919.00|172299.00|  DSNR mode  | 0.019 dB|
| 34.18| 36.55| 39.07| 41.95|18196.00|41273.00|84917.00|172297.00| 34.19| 36.57| 39.09| 41.97|18198.00|41275.00|84919.00|172299.00| Percent mode|   -0.53 %|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.63| 32.54| 36.78| 41.32|144085.00|257104.00|409192.00|595365.00|  DSNR mode  | 0.088 dB|
| 28.53| 32.42| 36.72| 41.32|144082.00|257102.00|409190.00|595364.00| 28.63| 32.54| 36.78| 41.32|144085.00|257104.00|409192.00|595365.00| Percent mode|   -0.94 %|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.89| 32.81| 37.06| 41.49|137298.00|241994.00|382128.00|550598.00|  DSNR mode  | 0.088 dB|
| 28.79| 32.69| 37.00| 41.49|137295.00|241992.00|382126.00|550597.00| 28.89| 32.81| 37.06| 41.49|137298.00|241994.00|382128.00|550598.00| Percent mode|   -0.93 %|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.58| 33.22| 37.08| 41.33|113634.00|200954.00|326237.00|495667.00|  DSNR mode  | 0.114 dB|
| 29.47| 33.07| 36.98| 41.32|113631.00|200952.00|326235.00|495665.00| 29.58| 33.22| 37.08| 41.33|113634.00|200954.00|326237.00|495667.00| Percent mode|   -1.38 %|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.42| 39.91| 42.34|29904.00|51903.00|87687.00|153887.00|  DSNR mode  | 0.053 dB|
| 34.59| 37.34| 39.87| 42.34|29901.00|51901.00|87685.00|153886.00| 34.66| 37.42| 39.91| 42.34|29904.00|51903.00|87687.00|153887.00| Percent mode|   -1.13 %|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.27| 34.68| 38.15| 41.76|81056.00|140058.00|227246.00|354942.00|  DSNR mode  | 0.112 dB|
| 31.13| 34.53| 38.06| 41.76|81053.00|140056.00|227244.00|354941.00| 31.27| 34.68| 38.15| 41.76|81056.00|140058.00|227246.00|354942.00| Percent mode|   -1.53 %|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.45| 32.91| 36.96| 41.33|61742.00|146831.00|278094.00|443976.00|  DSNR mode  | 0.044 dB|
| 29.42| 32.85| 36.92| 41.33|61740.00|146829.00|278092.00|443975.00| 29.45| 32.91| 36.96| 41.33|61742.00|146831.00|278094.00|443976.00| Percent mode|   -0.70 %|
